date,header,name,odds_order,odds_name,odds,odds_enabled
2024-06-05T12:18:10.822143,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Česká pirátská strana,1.93,True
2024-06-05T12:18:10.822143,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Starostové a osobnosti pro Evropu,1.75,True
2024-06-05T20:17:35.938800,Celkovo - Víťaz,ANO 2011,1.38,áno,1.38,True
2024-06-05T20:17:35.938800,Celkovo - Víťaz,ANO 2011,1.38,nie,2.75,True
2024-06-05T20:17:35.938800,Celkovo - Víťaz,SPOLU,2.8,áno,2.8,True
2024-06-05T20:17:35.938800,Celkovo - Víťaz,SPOLU,2.8,nie,1.37,True
2024-06-05T20:17:35.938800,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-05T20:17:35.938800,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-05T20:17:35.938800,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-05T20:17:35.938800,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-05T20:17:35.938800,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-05T20:17:35.938800,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-05T20:17:35.938800,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-05T20:17:35.938800,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.37,True
2024-06-05T20:17:35.938800,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,Česká pirátská strana,1.6,True
2024-06-05T20:17:35.938800,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,SPD a Trikolora,2.15,True
2024-06-05T20:17:35.938800,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Česká pirátská strana,1.93,True
2024-06-05T20:17:35.938800,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Starostové a osobnosti pro Evropu,1.75,True
2024-06-06T04:17:35.093698,Celkovo - Víťaz,ANO 2011,1.38,áno,1.38,True
2024-06-06T04:17:35.093698,Celkovo - Víťaz,ANO 2011,1.38,nie,2.75,True
2024-06-06T04:17:35.093698,Celkovo - Víťaz,SPOLU,2.8,áno,2.8,True
2024-06-06T04:17:35.093698,Celkovo - Víťaz,SPOLU,2.8,nie,1.37,True
2024-06-06T04:17:35.093698,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-06T04:17:35.093698,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-06T04:17:35.093698,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-06T04:17:35.093698,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-06T04:17:35.093698,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-06T04:17:35.093698,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-06T04:17:35.093698,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-06T04:17:35.093698,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.37,True
2024-06-06T04:17:35.093698,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,Česká pirátská strana,1.6,True
2024-06-06T04:17:35.093698,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,SPD a Trikolora,2.15,True
2024-06-06T04:17:35.093698,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Česká pirátská strana,1.93,True
2024-06-06T04:17:35.093698,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Starostové a osobnosti pro Evropu,1.75,True
2024-06-06T12:18:29.041950,Celkovo - Víťaz,ANO 2011,1.38,áno,1.38,True
2024-06-06T12:18:29.041950,Celkovo - Víťaz,ANO 2011,1.38,nie,2.75,True
2024-06-06T12:18:29.041950,Celkovo - Víťaz,SPOLU,2.8,áno,2.8,True
2024-06-06T12:18:29.041950,Celkovo - Víťaz,SPOLU,2.8,nie,1.37,True
2024-06-06T12:18:29.041950,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-06T12:18:29.041950,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-06T12:18:29.041950,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-06T12:18:29.041950,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-06T12:18:29.041950,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-06T12:18:29.041950,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-06T12:18:29.041950,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-06T12:18:29.041950,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.37,True
2024-06-06T12:18:29.041950,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,Česká pirátská strana,1.6,True
2024-06-06T12:18:29.041950,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,SPD a Trikolora,2.15,True
2024-06-06T12:18:29.041950,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Česká pirátská strana,1.93,True
2024-06-06T12:18:29.041950,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Starostové a osobnosti pro Evropu,1.75,True
2024-06-06T20:17:43.631589,Celkovo - Víťaz,ANO 2011,1.38,áno,1.38,True
2024-06-06T20:17:43.631589,Celkovo - Víťaz,ANO 2011,1.38,nie,2.75,True
2024-06-06T20:17:43.631589,Celkovo - Víťaz,SPOLU,2.8,áno,2.8,True
2024-06-06T20:17:43.631589,Celkovo - Víťaz,SPOLU,2.8,nie,1.37,True
2024-06-06T20:17:43.631589,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-06T20:17:43.631589,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-06T20:17:43.631589,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-06T20:17:43.631589,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-06T20:17:43.631589,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-06T20:17:43.631589,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-06T20:17:43.631589,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,Starostové a osobnosti pro Evropu,1.5,True
2024-06-06T20:17:43.631589,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.5,SPD a Trikolora,2.37,True
2024-06-06T20:17:43.631589,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,Česká pirátská strana,1.6,True
2024-06-06T20:17:43.631589,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.6,SPD a Trikolora,2.15,True
2024-06-06T20:17:43.631589,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Česká pirátská strana,1.93,True
2024-06-06T20:17:43.631589,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.93,Starostové a osobnosti pro Evropu,1.75,True
2024-06-07T04:17:54.376452,Celkovo - Víťaz,ANO 2011,1.38,áno,1.38,True
2024-06-07T04:17:54.376452,Celkovo - Víťaz,ANO 2011,1.38,nie,2.75,True
2024-06-07T04:17:54.376452,Celkovo - Víťaz,SPOLU,2.8,áno,2.8,True
2024-06-07T04:17:54.376452,Celkovo - Víťaz,SPOLU,2.8,nie,1.37,True
2024-06-07T04:17:54.376452,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-07T04:17:54.376452,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-07T04:17:54.376452,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-07T04:17:54.376452,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-07T04:17:54.376452,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-07T04:17:54.376452,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-07T04:17:54.376452,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.55,Starostové a osobnosti pro Evropu,1.55,True
2024-06-07T04:17:54.376452,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.55,SPD a Trikolora,2.15,True
2024-06-07T04:17:54.376452,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.4,Česká pirátská strana,1.4,True
2024-06-07T04:17:54.376452,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.4,SPD a Trikolora,2.52,True
2024-06-07T04:17:54.376452,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.55,Česká pirátská strana,1.55,True
2024-06-07T04:17:54.376452,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.55,Starostové a osobnosti pro Evropu,2.15,True
2024-06-10T04:18:10.058113,Celkovo - Víťaz,ANO 2011,1.42,áno,1.42,True
2024-06-10T04:18:10.058113,Celkovo - Víťaz,ANO 2011,1.42,nie,2.6,True
2024-06-10T04:18:10.058113,Celkovo - Víťaz,SPOLU,2.6,áno,2.6,True
2024-06-10T04:18:10.058113,Celkovo - Víťaz,SPOLU,2.6,nie,1.42,True
2024-06-10T04:18:10.058113,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-10T04:18:10.058113,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-10T04:18:10.058113,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-10T04:18:10.058113,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-10T04:18:10.058113,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-10T04:18:10.058113,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-10T04:18:10.058113,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.55,Starostové a osobnosti pro Evropu,1.55,True
2024-06-10T04:18:10.058113,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.55,SPD a Trikolora,2.15,True
2024-06-10T04:18:10.058113,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.4,Česká pirátská strana,1.4,True
2024-06-10T04:18:10.058113,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.4,SPD a Trikolora,2.52,True
2024-06-10T04:18:10.058113,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.55,Česká pirátská strana,1.55,True
2024-06-10T04:18:10.058113,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.55,Starostové a osobnosti pro Evropu,2.15,True
2024-06-10T12:18:32.067424,Celkovo - Víťaz,ANO 2011,1.42,áno,1.42,True
2024-06-10T12:18:32.067424,Celkovo - Víťaz,ANO 2011,1.42,nie,2.6,True
2024-06-10T12:18:32.067424,Celkovo - Víťaz,SPOLU,2.6,áno,2.6,True
2024-06-10T12:18:32.067424,Celkovo - Víťaz,SPOLU,2.6,nie,1.42,True
2024-06-10T12:18:32.067424,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-10T12:18:32.067424,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-10T12:18:32.067424,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-10T12:18:32.067424,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-10T12:18:32.067424,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-10T12:18:32.067424,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-10T12:18:32.067424,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.55,Starostové a osobnosti pro Evropu,1.55,True
2024-06-10T12:18:32.067424,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.55,SPD a Trikolora,2.15,True
2024-06-10T12:18:32.067424,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.4,Česká pirátská strana,1.4,True
2024-06-10T12:18:32.067424,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.4,SPD a Trikolora,2.52,True
2024-06-10T12:18:32.067424,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.55,Česká pirátská strana,1.55,True
2024-06-10T12:18:32.067424,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.55,Starostové a osobnosti pro Evropu,2.15,True
2024-06-10T20:17:29.667958,Celkovo - Víťaz,ANO 2011,1.42,áno,1.42,True
2024-06-10T20:17:29.667958,Celkovo - Víťaz,ANO 2011,1.42,nie,2.6,True
2024-06-10T20:17:29.667958,Celkovo - Víťaz,SPOLU,2.6,áno,2.6,True
2024-06-10T20:17:29.667958,Celkovo - Víťaz,SPOLU,2.6,nie,1.42,True
2024-06-10T20:17:29.667958,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-10T20:17:29.667958,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-10T20:17:29.667958,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-10T20:17:29.667958,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-10T20:17:29.667958,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-10T20:17:29.667958,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-10T20:17:29.667958,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.55,Starostové a osobnosti pro Evropu,1.55,True
2024-06-10T20:17:29.667958,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.55,SPD a Trikolora,2.15,True
2024-06-10T20:17:29.667958,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.4,Česká pirátská strana,1.4,True
2024-06-10T20:17:29.667958,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.4,SPD a Trikolora,2.52,True
2024-06-10T20:17:29.667958,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.55,Česká pirátská strana,1.55,True
2024-06-10T20:17:29.667958,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.55,Starostové a osobnosti pro Evropu,2.15,True
2024-06-11T04:18:18.105807,Celkovo - Víťaz,ANO 2011,1.42,áno,1.42,True
2024-06-11T04:18:18.105807,Celkovo - Víťaz,ANO 2011,1.42,nie,2.6,True
2024-06-11T04:18:18.105807,Celkovo - Víťaz,SPOLU,2.6,áno,2.6,True
2024-06-11T04:18:18.105807,Celkovo - Víťaz,SPOLU,2.6,nie,1.42,True
2024-06-11T04:18:18.105807,Celkovo - Víťaz,SPD a Trikolora,175.0,áno,175.0,True
2024-06-11T04:18:18.105807,Celkovo - Víťaz,SPD a Trikolora,175.0,nie,1.0,False
2024-06-11T04:18:18.105807,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,áno,150.0,True
2024-06-11T04:18:18.105807,Celkovo - Víťaz,Starostové a osobnosti pro Evropu,150.0,nie,1.0,False
2024-06-11T04:18:18.105807,Celkovo - Víťaz,Česká pirátská strana,160.0,áno,160.0,True
2024-06-11T04:18:18.105807,Celkovo - Víťaz,Česká pirátská strana,160.0,nie,1.0,False
2024-06-11T04:18:18.105807,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.55,Starostové a osobnosti pro Evropu,1.55,True
2024-06-11T04:18:18.105807,Získa viac percent,Starostové a osobnosti pro Evropu - SPD a Trikolora,1.55,SPD a Trikolora,2.15,True
2024-06-11T04:18:18.105807,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.4,Česká pirátská strana,1.4,True
2024-06-11T04:18:18.105807,Získa viac percent,Česká pirátská strana - SPD a Trikolora,1.4,SPD a Trikolora,2.52,True
2024-06-11T04:18:18.105807,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.55,Česká pirátská strana,1.55,True
2024-06-11T04:18:18.105807,Získa viac percent,Česká pirátská strana - Starostové a osobnosti pro Evropu,1.55,Starostové a osobnosti pro Evropu,2.15,True
